dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1578351600,2020-01-06 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.94,16.68,16.76,18.66,1017,,,88,4.6,160,,,,,90,804,Clouds,overcast clouds,04d
1578355200,2020-01-07 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.49,17.02,17,20,1017,,,82,4.6,180,0.25,,,,90,500,Rain,light rain,10d
1578358800,2020-01-07 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.04,17.05,17.78,20.56,1017,,,77,5.1,180,,,,,90,804,Clouds,overcast clouds,04d
1578362400,2020-01-07 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.75,18.02,18.89,21.11,1016,,,77,5.1,170,,,,,75,803,Clouds,broken clouds,04d
1578366000,2020-01-07 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.61,17.08,18.33,21.11,1017,,,82,6.7,180,,,,,90,804,Clouds,overcast clouds,04d
1578369600,2020-01-07 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.74,16.5,18.33,21.11,1017,,,72,6.7,170,,,,,90,804,Clouds,overcast clouds,04d
1578373200,2020-01-07 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.77,16.92,18.89,20.56,1016,,,77,6.7,170,,,,,90,804,Clouds,overcast clouds,04d
1578376800,2020-01-07 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.42,16.47,18.33,20.56,1016,,,82,7.2,170,,,,,90,804,Clouds,overcast clouds,04d
1578380400,2020-01-07 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.23,16.56,18.33,20.06,1016,,,82,6.7,170,,,,,90,804,Clouds,overcast clouds,04d
1578384000,2020-01-07 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.95,16.52,17.78,20,1016,,,82,6.2,170,,,,,90,804,Clouds,overcast clouds,04d
1578387600,2020-01-07 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.7,16.53,17.22,20,1017,,,82,5.7,170,,,,,90,804,Clouds,overcast clouds,04d
1578391200,2020-01-07 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.15,15.85,17.22,18.89,1017,,,88,6.2,170,,,,,90,804,Clouds,overcast clouds,04n
1578394800,2020-01-07 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.92,15.47,16.67,18.89,1017,,,82,5.7,170,,,,,90,804,Clouds,overcast clouds,04n
1578398400,2020-01-07 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.32,14.32,15.56,18.89,1018,,,82,6.2,170,,,,,90,804,Clouds,overcast clouds,04n
1578402000,2020-01-07 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.01,14.64,15.56,18.33,1018,,,88,5.7,180,,,,,90,804,Clouds,overcast clouds,04n
1578405600,2020-01-07 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.75,14.29,15.56,17.78,1018,,,88,5.7,170,,,,,90,804,Clouds,overcast clouds,04n
1578409200,2020-01-07 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.51,14.73,15,17.78,1017,,,88,4.6,150,,,,,90,804,Clouds,overcast clouds,04n
1578412800,2020-01-07 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.54,15.12,15,17.78,1016,,,88,4.1,170,,,,,90,804,Clouds,overcast clouds,04n
1578416400,2020-01-07 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.24,15.42,15,17.35,1017,,,88,3.1,180,,,,,90,804,Clouds,overcast clouds,04n
1578420000,2020-01-07 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.15,13.89,14.44,17.35,1017,,,82,4.6,170,,,,,90,804,Clouds,overcast clouds,04n
1578423600,2020-01-07 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.05,15.17,14.44,17.48,1017,,,88,3.1,170,,,,,90,804,Clouds,overcast clouds,04n
1578427200,2020-01-07 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.03,14.79,14.44,17.61,1017,,,88,3.6,160,,,,,90,804,Clouds,overcast clouds,04d
1578430800,2020-01-07 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.64,14.22,14.86,18.33,1018,,,77,4.6,170,,,,,90,804,Clouds,overcast clouds,04d
1578434400,2020-01-07 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.16,16.22,16.67,19.44,1018,,,77,4.6,180,,,,,90,804,Clouds,overcast clouds,04d
1578438000,2020-01-07 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.83,17.02,18.33,21.67,1018,,,68,5.7,170,,,,,40,802,Clouds,scattered clouds,03d
1578441600,2020-01-08 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.08,17.98,20,22.56,1018,,,68,6.7,170,,,,,99,804,Clouds,overcast clouds,04d
1578445200,2020-01-08 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.39,20.46,20.56,24.44,1019,,,68,5.7,190,,,,,40,802,Clouds,scattered clouds,03d
1578448800,2020-01-08 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,23.81,21.64,21.67,25,1018,,,60,5.7,180,,,,,94,804,Clouds,overcast clouds,04d
1578452400,2020-01-08 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,24.62,21.33,22.22,26.67,1017,,,53,6.7,170,,,,,99,804,Clouds,overcast clouds,04d
1578456000,2020-01-08 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,24.94,21.47,23.33,26.11,1017,,,57,7.7,180,,,,,93,804,Clouds,overcast clouds,04d
1578459600,2020-01-08 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,25.07,20.95,22.78,26.67,1017,,,57,8.7,190,,,,,65,803,Clouds,broken clouds,04d
1578463200,2020-01-08 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,25.26,21.87,22.78,27.22,1016,,,60,8.2,180,,,,,7,800,Clear,sky is clear,01d
1578466800,2020-01-08 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,24.65,20.67,22.78,26.67,1016,,,64,9.3,190,,,,,0,800,Clear,sky is clear,01d
1578470400,2020-01-08 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,23.26,19.91,22,25.56,1016,,,68,8.2,180,,,,,0,800,Clear,sky is clear,01d
1578474000,2020-01-08 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.5,20.01,20.75,23.89,1016,,,73,7.2,190,,,,,2,800,Clear,sky is clear,01d
1578477600,2020-01-08 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.1,19.86,19,23.33,1017,,,82,5.7,190,,,,,0,800,Clear,sky is clear,01n
1578481200,2020-01-08 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.92,17.86,18.33,21.11,1017,,,82,6.2,180,,,,,2,800,Clear,sky is clear,01n
1578484800,2020-01-08 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.11,18.3,17.78,20.56,1017,,,88,4.6,190,,,,,0,800,Clear,sky is clear,01n
1578488400,2020-01-08 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.63,17.98,17,20,1017,,,88,4.1,200,,,,,3,800,Clear,sky is clear,01n
1578492000,2020-01-08 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.11,16.91,16.67,19.44,1016,,,88,4.6,180,,,,,16,801,Clouds,few clouds,02n
1578495600,2020-01-08 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.54,16.48,16.11,18.89,1016,,,88,4.1,170,,,,,30,802,Clouds,scattered clouds,03n
1578499200,2020-01-08 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.41,15.18,15.73,18.89,1015,,,88,5.7,170,,,,,75,803,Clouds,broken clouds,04n
1578502800,2020-01-08 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.27,15.72,15.74,18.33,1015,,,82,4.1,150,,,,,90,804,Clouds,overcast clouds,04n
1578506400,2020-01-08 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.33,16.54,15.56,18.89,1015,,,88,3.6,150,,,,,90,804,Clouds,overcast clouds,04n
1578510000,2020-01-08 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.23,16.02,15,18.89,1016,,,82,3.6,150,,,,,90,804,Clouds,overcast clouds,04n
1578513600,2020-01-08 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.61,16.88,15.56,18.89,1016,,,82,3.1,110,,,,,90,804,Clouds,overcast clouds,04d
1578517200,2020-01-08 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.8,18.89,16.14,20.56,1016,,,72,1.5,50,,,,,90,804,Clouds,overcast clouds,04d
1578520800,2020-01-08 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.71,20.68,18.89,22.22,1016,,,72,2.6,350,,,,,40,802,Clouds,scattered clouds,03d
1578524400,2020-01-08 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.85,23.61,20.18,25,1015,,,68,2.1,10,,,,,0,800,Clear,sky is clear,01d
1578528000,2020-01-09 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,24.92,25.01,22.78,27.22,1015,,,57,2.6,50,,,,,1,800,Clear,sky is clear,01d
1578531600,2020-01-09 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,26.05,25.78,23.08,28.89,1015,,,50,2.6,120,,,,,0,800,Clear,sky is clear,01d
1578535200,2020-01-09 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,28.43,28.35,24.44,31.67,1013,,,45,2.6,100,,,,,0,800,Clear,sky is clear,01d
1578538800,2020-01-09 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,29.98,29.81,26.67,33.33,1011,,,35,1.5,140,,,,,0,800,Clear,sky is clear,01d
1578542400,2020-01-09 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,31.5,30.65,28.33,35.56,1012,,,35,3.1,120,,,,,15,801,Clouds,few clouds,02d
1578546000,2020-01-09 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,31.68,28.36,28.89,34.44,1011,,,35,6.7,180,,,,,67,803,Clouds,broken clouds,04d
1578549600,2020-01-09 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,30.81,27.97,27.78,33.33,1009,,,40,6.7,180,,,,,67,803,Clouds,broken clouds,04d
1578553200,2020-01-09 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,30.86,29.5,28.33,33.89,1008,,,40,4.6,160,,,,,81,803,Clouds,broken clouds,04d
1578556800,2020-01-09 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,29.59,27.88,27.22,31.67,1008,,,43,5.1,120,,,,,100,804,Clouds,overcast clouds,04d
1578560400,2020-01-09 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,28.61,27.57,25.56,31.67,1007,,,48,4.6,110,,,,,99,804,Clouds,overcast clouds,04d
1578564000,2020-01-09 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,26.66,26.7,23.33,29.44,1007,,,54,3.1,110,,,,,90,804,Clouds,overcast clouds,04n
1578567600,2020-01-09 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,24.85,25.33,22.22,27.22,1007,,,61,2.6,60,,,,,94,804,Clouds,overcast clouds,04n
1578571200,2020-01-09 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,23.88,24.75,21.11,25.56,1007,,,65,2.1,20,,,,,100,804,Clouds,overcast clouds,04n
1578574800,2020-01-09 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.82,23.66,20.56,24.44,1007,,,69,2.1,20,,,,,100,804,Clouds,overcast clouds,04n
1578578400,2020-01-09 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.04,22.59,20,23.89,1006,,,73,2.6,10,,,,,100,804,Clouds,overcast clouds,04n
1578582000,2020-01-09 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.46,21.03,18.89,23.33,1005,,,64,2.6,10,,,,,80,803,Clouds,broken clouds,04n
1578585600,2020-01-09 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.43,22.09,19.44,23.33,1005,,,68,1.5,20,,,,,97,804,Clouds,overcast clouds,04n
1578589200,2020-01-09 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,24.1,17.86,21.11,27.22,1004,,,39,8.7,10,,,,,99,804,Clouds,overcast clouds,04n
1578592800,2020-01-09 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,24.59,17.51,22.22,26.67,1003,,,44,10.8,360,,,,,97,804,Clouds,overcast clouds,04n
1578596400,2020-01-09 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,25.16,19.91,23.33,26.67,1004,,,50,9.3,360,,,,,99,804,Clouds,overcast clouds,04n
1578600000,2020-01-09 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,25.27,18.97,23.89,26.67,1004,,,53,11.3,360,,,,,97,804,Clouds,overcast clouds,04d
1578603600,2020-01-09 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,25.87,19.45,24.02,27.22,1004,,,50,11.3,360,,,,,85,804,Clouds,overcast clouds,04d
1578607200,2020-01-09 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,27.19,19.85,25,28.89,1005,,,48,12.9,350,,,,,48,802,Clouds,scattered clouds,03d
1578610800,2020-01-09 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,29.09,24.94,26.67,31.11,1004,,,48,9.3,320,,,,,79,803,Clouds,broken clouds,04d
1578614400,2020-01-10 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,29.28,25.97,27.78,31.67,1004,,,48,8.2,360,,,,,93,804,Clouds,overcast clouds,04d
1578618000,2020-01-10 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,30.08,27,28.89,31.67,1004,,,45,7.7,340,,,,,52,803,Clouds,broken clouds,04d
1578621600,2020-01-10 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,31.39,28.44,30,33.33,1003,,,38,6.7,340,,,,,35,802,Clouds,scattered clouds,03d
1578625200,2020-01-10 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,31.72,25.55,30,33,1003,,,35,10.8,230,,,,,40,802,Clouds,scattered clouds,03d
1578628800,2020-01-10 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,25.43,22.74,21,30.56,1004,,,83,10.8,180,,,,,90,804,Clouds,overcast clouds,04d
1578632400,2020-01-10 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.95,10.95,15,18.74,1008,,,93,11.3,200,,,,,90,804,Clouds,overcast clouds,04d
1578636000,2020-01-10 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.88,9.55,13.89,16.11,1010,,,93,9.3,230,3.05,,,,90,501,Rain,moderate rain,10d
1578639600,2020-01-10 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.25,12.36,13.22,15,1010,,,93,4.1,210,3.05,,,,40,501,Rain,moderate rain,10d
1578643200,2020-01-10 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.51,9.56,12.78,14.44,1011,,,93,6.7,240,3.81,,,,75,501,Rain,moderate rain,10d
1578646800,2020-01-10 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.5,12.08,12.22,15,1012,,,100,3.6,220,1.02,,,,90,501,Rain,moderate rain,10d
1578650400,2020-01-10 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.52,11.4,12.22,15,1012,,,93,4.1,250,0.25,,,,100,500,Rain,light rain,10n
1578654000,2020-01-10 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.68,12.31,12.78,15,1013,,,93,3.1,240,,,,,100,804,Clouds,overcast clouds,04n
1578657600,2020-01-10 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.87,12.59,12.22,15.56,1013,,,87,2.6,270,,,,,75,803,Clouds,broken clouds,04n
1578661200,2020-01-10 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.87,11.89,12.22,15.56,1013,,,87,3.6,260,,,,,40,802,Clouds,scattered clouds,03n
1578664800,2020-01-10 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.84,12.17,11.67,16.11,1014,,,93,3.6,260,,,,,40,802,Clouds,scattered clouds,03n
1578668400,2020-01-10 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.75,11.39,11.67,16.11,1014,,,87,4.1,240,,,,,19,801,Clouds,few clouds,02n
1578672000,2020-01-10 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.77,12.42,11.67,16.11,1013,,,93,3.1,260,,,,,25,802,Clouds,scattered clouds,03n
1578675600,2020-01-10 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.89,11.92,11.67,16.11,1013,,,87,3.6,260,,,,,75,803,Clouds,broken clouds,04n
1578679200,2020-01-10 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.02,10.27,12.22,16.11,1014,,,87,6.2,240,,,,,75,803,Clouds,broken clouds,04n
1578682800,2020-01-10 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.81,11.46,12,15.56,1015,,,87,4.1,260,,,,,75,803,Clouds,broken clouds,04n
1578686400,2020-01-10 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.66,10.15,11.67,15.56,1016,,,87,5.7,240,,,,,90,804,Clouds,overcast clouds,04d
1578690000,2020-01-10 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.14,9.57,12.56,15.56,1016,,,71,6.2,240,,,,,90,804,Clouds,overcast clouds,04d
1578693600,2020-01-10 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.54,9.5,12.78,16.11,1017,,,67,6.7,220,,,,,90,804,Clouds,overcast clouds,04d
1578697200,2020-01-10 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.15,9.63,13.89,16.11,1017,,,62,7.2,220,,,,,90,804,Clouds,overcast clouds,04d
1578700800,2020-01-11 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.9,11.07,14.44,17.22,1018,,,59,6.2,210,,,,,90,804,Clouds,overcast clouds,04d
1578704400,2020-01-11 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.66,12.35,15.56,17.78,1018,,,59,5.7,200,,,,,90,804,Clouds,overcast clouds,04d
1578708000,2020-01-11 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.34,12.5,15.56,18.89,1019,,,59,6.7,180,,,,,90,804,Clouds,overcast clouds,04d
1578711600,2020-01-11 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.04,13.37,16.67,18.89,1018,,,59,6.7,160,,,,,90,804,Clouds,overcast clouds,04d
1578715200,2020-01-11 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.51,13.33,16.67,20.56,1019,,,55,7.2,160,,,,,90,804,Clouds,overcast clouds,04d
1578718800,2020-01-11 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.52,13.13,16.53,20,1019,,,52,7.2,170,,,,,40,802,Clouds,scattered clouds,03d
1578722400,2020-01-11 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.07,12.63,16.25,19.44,1018,,,63,8.2,170,,,,,90,804,Clouds,overcast clouds,04d
1578726000,2020-01-11 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.54,12.31,16,18.89,1018,,,63,7.7,170,,,,,90,804,Clouds,overcast clouds,04d
1578729600,2020-01-11 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.98,11.6,15.36,18.33,1019,,,63,7.7,180,,,,,90,804,Clouds,overcast clouds,04d
1578733200,2020-01-11 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.31,11.01,15.56,17.22,1019,,,67,7.7,180,,,,,75,803,Clouds,broken clouds,04d
1578736800,2020-01-11 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.67,9.62,14.19,16.67,1020,,,63,8.2,180,,,,,90,804,Clouds,overcast clouds,04n
1578740400,2020-01-11 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.12,9.52,13.75,16.11,1021,,,67,7.7,190,,,,,90,804,Clouds,overcast clouds,04n
1578744000,2020-01-11 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.61,9.38,13.2,15.64,1021,,,76,7.7,190,,,,,90,804,Clouds,overcast clouds,04n
1578747600,2020-01-11 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.45,10.9,13,16.11,1021,,,82,5.7,220,,,,,75,803,Clouds,broken clouds,04n
1578751200,2020-01-11 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.26,9.26,12.99,15.57,1021,,,82,7.7,200,0.3,,,,75,520,Rain,light intensity shower rain,09n
1578754800,2020-01-11 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.13,10.06,12.22,15.56,1020,,,87,6.7,220,,,,,90,804,Clouds,overcast clouds,04n
1578758400,2020-01-11 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.19,10.22,12,16.11,1019,,,82,6.2,190,,,,,75,803,Clouds,broken clouds,04n
1578762000,2020-01-11 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.98,10.56,11.67,15.56,1019,,,87,5.7,230,,,,,75,803,Clouds,broken clouds,04n
1578765600,2020-01-11 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.87,11.86,11.9,15.56,1019,,,93,4.1,230,,,,,90,804,Clouds,overcast clouds,04n
1578769200,2020-01-11 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.55,11.48,11.11,15.56,1019,,,87,3.6,220,,,,,90,804,Clouds,overcast clouds,04n
1578772800,2020-01-11 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.47,10.42,11.67,15.43,1020,,,82,4.6,230,,,,,90,804,Clouds,overcast clouds,04d
1578776400,2020-01-11 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.38,12.63,12.78,15.56,1020,,,82,3.1,210,,,,,90,804,Clouds,overcast clouds,04d
1578780000,2020-01-11 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16,13.04,13.89,17.78,1021,,,77,5.1,220,,,,,90,804,Clouds,overcast clouds,04d
1578783600,2020-01-11 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.81,12.54,15.56,18.33,1021,,,59,5.7,160,,,,,75,803,Clouds,broken clouds,04d
1578787200,2020-01-12 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.5,12.43,16.67,19,1021,,,55,6.7,160,,,,,90,804,Clouds,overcast clouds,04d
1578790800,2020-01-12 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.51,14.38,17.49,19.44,1021,,,55,5.7,170,,,,,90,804,Clouds,overcast clouds,04d
1578794400,2020-01-12 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.87,15.11,17.78,20.56,1021,,,59,5.7,180,,,,,90,804,Clouds,overcast clouds,04d
1578798000,2020-01-12 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.8,15.72,18.33,21.11,1020,,,56,6.2,170,,,,,75,803,Clouds,broken clouds,04d
1578801600,2020-01-12 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.17,16.42,18.63,21.67,1020,,,59,6.2,180,,,,,75,803,Clouds,broken clouds,04d
1578805200,2020-01-12 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.84,16.69,19.44,22.78,1018,,,56,6.7,170,,,,,0,800,Clear,sky is clear,01d
1578808800,2020-01-12 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.8,16.64,18.31,22.78,1017,,,56,6.7,190,,,,,0,800,Clear,sky is clear,01d
1578812400,2020-01-12 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.63,15.61,18.16,22.78,1017,,,59,8.2,190,,,,,31,802,Clouds,scattered clouds,03d
1578816000,2020-01-12 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.5,14.16,17.88,21.11,1018,,,59,8.2,190,,,,,1,800,Clear,sky is clear,01d
1578819600,2020-01-12 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.27,13.58,16.11,19.75,1019,,,63,7.2,190,,,,,0,800,Clear,sky is clear,01d
1578823200,2020-01-12 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.66,12.5,15,18.33,1019,,,67,6.2,160,,,,,1,800,Clear,sky is clear,01n
1578826800,2020-01-12 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.74,11.99,14.44,16.67,1018,,,72,5.7,160,,,,,3,800,Clear,sky is clear,01n
1578830400,2020-01-12 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.07,12.19,13.6,16.11,1018,,,77,4.6,150,,,,,6,800,Clear,sky is clear,01n
1578834000,2020-01-12 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.49,12.78,13.27,16.11,1018,,,82,3.1,150,,,,,5,800,Clear,sky is clear,01n
1578837600,2020-01-12 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.1,12.28,12.37,15.56,1017,,,82,3.1,190,,,,,1,800,Clear,sky is clear,01n
1578841200,2020-01-12 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.31,12.22,11.27,15,1016,,,87,2.1,230,,,,,0,800,Clear,sky is clear,01n
1578844800,2020-01-12 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.98,11.45,11.11,14.44,1015,,,87,2.6,270,,,,,0,800,Clear,sky is clear,01n
1578848400,2020-01-12 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.49,11.11,11.03,13.89,1014,,,93,2.6,320,,,,,1,800,Clear,sky is clear,01n
1578852000,2020-01-12 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.19,11.07,10.68,13.89,1014,,,93,2.1,360,,,,,0,800,Clear,sky is clear,01n
1578855600,2020-01-12 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,11.89,10.69,10.68,13.33,1014,,,93,2.1,360,,,,,1,800,Clear,sky is clear,01n
1578859200,2020-01-12 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.11,11.39,11.11,13.33,1014,,,93,1.5,360,,,,,40,802,Clouds,scattered clouds,03d
1578862800,2020-01-12 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.54,12.17,11.85,15.08,1015,,,87,2.6,360,,,,,75,803,Clouds,broken clouds,04d
